condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
1,3,1,2,1,64,72,0.813194864313118
1,1,3,1,1,56,54,0.657171330356505
2,4,2,2,2,58,72,0.546366266789846
1,1,3,1,1,84,66,0.676728265709244
2,2,4,1,2,76,38,0.733364912914112
1,3,1,2,1,16,60,0.704833975469228
2,4,2,2,2,32,48,0.596767420589458
1,1,3,1,1,64,66,0.540442795725539
2,4,2,2,2,62,54,0.517450784856919
2,4,2,2,2,46,52,0.611048278224189
1,1,3,1,1,58,52,0.476523505465593
2,4,2,2,2,30,68,0.575544597464614
1,3,1,2,1,56,54,0.720108210167382
1,3,1,2,1,52,52,0.610003958689049
2,4,2,2,2,40,44,0.849133324460126
1,3,1,2,1,58,66,0.672347217856441
2,4,2,2,2,64,64,0.952297025418375
1,3,1,2,1,38,90,1.33175046282122
2,2,4,1,2,56,54,1.05054301436758
1,1,3,1,1,58,52,0.87316081073368
2,2,4,2,4,84,20,1.38680364988977
2,2,4,1,2,54,46,0.813940958469175
1,1,3,2,3,60,58,1.03048974409467
2,2,4,1,2,86,76,0.783474209194537
1,3,1,2,1,46,66,1.22802179626888
2,2,4,1,2,70,66,0.90695119893644
1,3,1,2,1,44,48,0.521916029218119
1,3,1,2,1,66,84,0.740534704353195
2,4,2,2,2,16,64,0.777538710040972
2,2,4,1,2,56,50,0.78626401402289
1,1,3,1,1,60,40,1.04018932185136
1,1,3,1,1,56,64,0.665476713096723
2,4,2,2,2,80,68,0.737246088334359
2,4,2,2,2,40,50,0.670336761162616
1,3,1,2,1,34,64,0.628272121655755
2,4,2,2,2,32,40,0.717574532493018
1,1,3,1,1,52,14,0.673241540323943
1,1,3,2,3,62,32,0.801327757479157
2,4,2,1,4,70,54,1.00585130258696
2,2,4,2,4,56,54,1.29229803720955
1,3,1,2,1,52,64,0.69915566482814
1,1,3,1,1,72,46,0.68614872143371
2,2,4,2,4,22,66,1.14795800502179
2,2,4,2,4,78,48,1.24669219215866
1,1,3,1,1,82,66,0.749523918377236
1,3,1,2,1,74,96,0.683444881928153
2,4,2,1,4,22,44,1.00073512736708
2,4,2,2,2,60,54,0.729882078943774
1,1,3,1,1,88,88,1.14033928356366
2,2,4,1,2,58,52,0.940196432522498
1,3,1,2,1,80,62,0.718285603739787
2,2,4,1,2,42,40,1.12046784948325
1,3,1,2,1,56,38,0.6861282029422
1,1,3,1,1,66,64,0.953636740217917
2,2,4,1,2,74,60,0.787119068321772
2,4,2,2,2,56,36,0.763336388743483
1,1,3,1,1,66,54,0.759958623442799
2,2,4,1,2,76,52,1.28972473763861
1,3,1,2,1,52,54,0.553987818362657
2,4,2,2,2,28,74,0.639918124186806
1,1,3,1,1,70,72,0.66667032224359
2,2,4,1,2,66,60,0.601327828248031
1,3,1,2,1,70,82,0.614191849832423
2,4,2,2,2,44,90,0.609153149533086
1,3,1,2,1,32,60,0.570362267782912
2,4,2,2,2,40,52,0.557697770709638
1,3,1,2,1,34,76,0.575049677689094
1,1,3,1,1,54,46,0.523894646845292
2,2,4,1,2,90,36,0.549914547649678
1,1,3,1,1,66,74,0.83078131871298
2,2,4,1,2,56,38,0.544624672911596
2,2,4,1,2,98,48,0.485453286673874
1,3,1,2,1,56,50,0.652779315656517
2,4,2,2,2,46,68,0.586686836089939
1,1,3,1,1,66,46,0.523411401431076
2,2,4,1,2,62,40,0.836938275839202
1,1,3,1,1,58,66,0.566659744654316
1,1,3,1,1,54,62,0.593835755251348
2,2,4,1,2,54,22,1.26419338874985
2,2,4,1,2,74,54,0.516037840337958
1,3,1,2,1,64,82,0.571737359336112
1,1,3,1,1,56,52,0.514459332916886
2,4,2,2,2,54,58,0.573327187215909
1,1,3,1,1,60,54,0.501330693718046
2,2,4,1,2,48,46,0.581420309958048
1,1,3,1,1,32,76,0.493615747720469
2,2,4,1,2,48,50,0.657010720169637
2,4,2,2,2,36,60,0.51272481441265
1,3,1,2,1,82,76,0.594164050824475
2,2,4,1,2,70,32,0.535195019212551
1,1,3,1,1,62,38,0.700241375074256
1,1,3,2,3,56,70,1.05957715667319
2,2,4,2,4,70,64,0.999276546936017
2,2,4,2,4,52,52,0.600728547316976
1,1,3,1,1,90,48,0.843410085421056
1,1,3,1,1,42,38,0.553449385333806
2,2,4,1,2,88,28,1.09730567678344
1,1,3,2,3,50,56,1.08800727059133
2,2,4,1,2,48,50,1.25024153426057
1,1,3,1,1,96,58,0.634781784261577
2,4,2,2,2,60,54,0.865071933134459
2,4,2,2,2,64,50,0.43171080556931
1,3,1,2,1,52,58,0.677121300657745
2,2,4,1,2,88,30,0.809322533081286
1,3,1,2,1,68,62,0.739674343552906
1,1,3,1,1,56,70,0.637735029391479
2,2,4,1,2,54,48,0.644228772493079
1,3,1,2,1,52,68,0.573692274570931
2,4,2,2,2,20,78,0.683698178967461
1,1,3,1,1,66,24,0.474678965460043
2,4,2,2,2,40,90,0.45444775064243
2,4,2,2,2,8,50,0.544283287948929
1,1,3,2,3,44,18,0.936711475951597
2,4,2,2,2,42,68,0.645801619626582
1,1,3,1,1,88,68,0.587069611763582
1,3,1,2,1,20,50,0.586225877981633
2,2,4,1,2,62,60,0.530085565580521
1,3,1,2,1,38,56,0.543677993002348
2,2,4,1,2,56,38,0.458000984159298
2,4,2,2,2,42,98,0.500691437162459
1,3,1,2,1,48,60,0.59063239704119
1,3,1,2,1,64,70,0.553816241503228
2,2,4,1,2,48,46,0.5847651748918
1,3,1,2,1,62,48,0.420274940493982
2,2,4,1,2,36,40,0.653649582003709
2,4,2,2,2,42,64,0.609965398034547
1,3,1,2,1,38,60,0.577621562231798
1,3,1,2,1,38,76,0.628888029663358
2,2,4,1,2,64,28,0.595002478105016
2,4,2,2,2,32,82,0.582155083538964
1,1,3,1,1,70,48,0.66068529576296
1,1,3,1,1,66,76,0.566452437313274
2,4,2,2,2,28,62,0.537700041837525
1,3,1,2,1,60,56,0.521373350988142
2,4,2,2,2,46,84,0.792700093181338
1,1,3,1,1,66,70,0.631632906151935
2,4,2,2,2,36,52,0.578156103845686
2,2,4,1,2,68,46,0.505862092482857
1,3,1,2,1,68,54,0.595690908259712
2,4,2,2,2,36,70,0.499804543855134
1,3,1,2,1,76,36,0.761999857786577
2,2,4,1,2,66,46,0.534149992163293
1,3,1,2,1,52,92,0.567233908106573
1,1,3,2,3,60,30,1.12603755376767
2,2,4,1,2,52,56,0.544976317090914
2,4,2,2,2,34,74,0.484239866607822
1,1,3,1,1,50,46,0.812232264899649
2,2,4,1,2,64,60,0.612597422965337
1,3,1,2,1,66,74,0.578831090882886
2,4,2,2,2,64,58,0.486926371580921
1,3,1,2,1,46,80,0.475410908984486
2,2,4,1,2,48,48,0.54799960803939
1,3,1,2,1,62,72,0.445158542366698
1,1,3,1,1,76,56,0.543523750675377
2,4,2,2,2,12,82,0.470877033832949
1,1,3,1,1,50,42,0.548669996089302
2,4,2,2,2,56,84,0.522728277777787
1,3,1,2,1,66,54,0.654073394602165
2,2,4,1,2,60,58,0.569624310301151
2,2,4,1,2,36,28,0.586910062935203
1,1,3,1,1,92,82,0.730388672964182
1,3,1,2,1,68,70,0.790120425750501
2,2,4,1,2,66,44,0.57779526169179
2,4,2,2,2,50,66,0.521808130317368
1,3,1,2,1,34,58,0.602457051805686
1,3,1,2,1,56,70,0.525746615952812
2,2,4,1,2,94,12,0.638277000107337
1,1,3,1,1,22,34,0.581962988188025
2,4,2,2,2,48,58,0.6429690089426
2,4,2,2,2,46,42,0.509557540353853
1,1,3,1,1,38,38,0.602786762465257
1,3,1,2,1,66,98,0.702074948349036
2,4,2,2,2,28,48,0.655639520147815
2,2,4,1,2,56,24,0.73779761075275
1,1,3,1,1,68,68,0.609553967253305
1,3,1,2,1,66,60,0.513580222439487
2,4,2,2,2,46,82,0.606873122625984
1,1,3,1,1,70,58,0.603845586476382
2,4,2,2,2,48,64,0.600036225747317
2,4,2,2,2,32,40,0.459483620768879
1,1,3,1,1,56,48,0.636572197952773
1,1,3,1,1,68,88,0.607792916242033
2,4,2,2,2,44,68,0.651598442171235
1,1,3,1,1,52,64,0.557393531198613
2,4,2,2,2,22,32,0.553489361016545
1,1,3,1,1,64,60,0.691390837659128
2,2,4,1,2,52,64,0.513748969242442
2,4,2,2,2,26,48,0.618861217633821
1,3,1,2,1,74,66,0.721001825120766
1,3,1,2,1,60,60,0.621409046056215
2,2,4,2,4,80,38,1.02350178884808
2,2,4,1,2,74,66,0.548949825577438
1,3,1,2,1,84,66,0.530969274987001
2,4,2,2,2,32,64,0.592416442988906
1,3,1,2,1,52,68,0.490220647887327
1,1,3,2,3,78,48,0.445000054838601
2,4,2,2,2,44,48,0.701748775318265
1,3,1,2,1,56,46,0.725004342501052
2,2,4,1,2,58,46,0.633805034216493
2,4,2,2,2,62,74,0.548906312265899
1,1,3,1,1,54,22,0.5900791058084
1,1,3,1,1,64,50,0.605473975010682
2,2,4,1,2,72,54,0.605371382611338
2,2,4,1,2,58,36,0.546259429189377
1,1,3,1,1,38,66,0.559010953002144
2,2,4,1,2,62,50,0.579549237445462
1,3,1,2,1,54,78,0.5848376970971
2,4,2,2,2,32,36,0.529091480944771
1,3,1,2,1,64,72,0.513788591080811
1,3,1,2,1,60,98,0.686990686401259
2,2,4,1,2,78,26,0.71944348240504
2,2,4,1,2,50,66,0.727847919915803
1,3,1,2,1,52,54,0.630733984755352
2,2,4,1,2,72,48,0.523483923636377
1,3,1,2,1,46,40,0.757953119522426
1,1,3,1,1,68,62,0.474931908713188
2,4,2,2,2,54,66,0.712452343199402
1,1,3,1,1,88,38,0.563062643981539
2,4,2,2,2,54,76,0.809817806584761
1,3,1,2,1,24,38,1.21521897631465
2,2,4,1,2,58,34,0.632010375265963
1,1,3,1,1,50,78,0.988671680039261
2,4,2,2,2,64,86,0.683753012737725
2,4,2,2,2,38,34,0.8079527480877
1,1,3,1,1,36,50,0.908737721154466
2,2,4,1,2,60,32,0.728786816936918
1,3,1,2,1,30,68,0.553966946143191
1,3,1,2,1,52,42,0.483188117970712
2,2,4,1,2,58,34,0.572870828094892
1,3,1,2,1,56,70,0.620773680857383
2,4,2,2,2,36,62,0.78196397877764
1,1,3,1,1,40,56,0.699274176731706
2,4,2,2,2,46,76,0.576919688901398
1,3,1,1,3,52,62,0.569231629138812
2,2,4,2,4,66,46,0.884710588725284
1,1,3,2,3,58,68,0.574602162756491
2,2,4,1,2,40,48,0.875044972577598
1,1,3,2,3,84,64,0.651129701174796
2,4,2,1,4,62,58,0.569560632226057
2,4,2,1,4,34,82,0.498558930994477
1,3,1,1,3,66,54,0.978316572436597
1,3,1,2,1,58,44,1.18018828175263
2,2,4,2,4,40,16,0.955003341310658
2,4,2,2,2,32,70,0.5624219722813
1,3,1,2,1,30,70,0.550132467935327
2,2,4,1,2,42,42,0.870716636010911
1,3,1,2,1,30,72,1.22712712007342
1,3,1,1,3,48,38,0.904436624608934
2,2,4,1,2,62,50,0.680633143463638
1,3,1,2,1,34,46,0.585036867822055
2,2,4,1,2,82,32,0.628281319572125
2,4,2,2,2,50,82,0.676710577332415
1,3,1,1,3,62,56,0.668582077953033
1,3,1,2,1,44,56,0.795251459232531
2,4,2,2,2,62,62,0.704789400857408
2,2,4,2,4,64,36,1.13889202364953
1,1,3,1,1,48,46,0.796250142797362
2,4,2,2,2,40,58,0.61400859861169
1,1,3,1,1,56,38,0.568872909643687
2,2,4,1,2,80,32,0.560464580659755
1,1,3,2,3,60,56,0.597676955047064
2,4,2,1,4,56,58,0.720098658523057
1,3,1,2,1,44,76,0.646512690873351
2,2,4,1,2,58,34,0.470804511685856
1,3,1,2,1,58,72,0.793797123944387
2,4,2,2,2,46,42,0.653433430474252
1,1,3,1,1,64,34,0.57058301824145
2,2,4,1,2,58,26,0.630757687089499
1,1,3,2,3,88,38,0.523565997486003
1,1,3,1,1,58,62,0.555602409993298
2,4,2,1,4,34,78,0.943386701401323
2,4,2,2,2,56,78,0.646604670211673
1,1,3,1,1,40,42,0.792895018646959
2,4,2,1,4,40,54,3.53173561529911
1,1,3,2,3,78,42,3.68292652678065
1,1,3,1,1,78,44,1.64590018111085
2,4,2,1,4,40,84,1.65278841568943
2,4,2,2,2,42,64,2.18107585097823
1,1,3,99,99,78,38,4.00016122582929
1,3,1,2,1,72,44,0.762010575899694
2,4,2,2,2,58,88,1.29401775194674
1,3,1,1,3,58,82,0.784604430074978
2,4,2,2,2,44,68,1.65937943023528
1,3,1,1,3,62,66,0.879604504914823
2,2,4,2,4,72,40,1.3263809505479
1,1,3,2,3,42,40,1.26832425636167
2,4,2,1,4,40,68,0.86646053709228
1,3,1,1,3,44,58,0.986566937586758
2,2,4,2,4,68,74,1.11654959618681
2,4,2,1,4,44,48,1.3705388663293
1,3,1,1,3,66,50,0.918762709363364
1,1,3,1,1,44,54,0.732868044997304
2,2,4,2,4,68,14,1.42070319265622
1,3,1,1,3,56,52,0.949689843415399
2,2,4,1,2,72,80,1.63262748921807
2,2,4,2,4,80,62,1.35630352366206
1,1,3,2,3,46,60,1.42704445684649
1,3,1,1,3,74,48,2.31339093842325
2,2,4,2,4,70,64,1.39405902062754
1,3,1,1,3,50,66,1.54469184270056
2,2,4,1,2,74,66,1.20263007652829
2,4,2,1,4,4,42,1.96655569026552
1,3,1,1,3,50,62,1.46902176120966
2,2,4,2,4,54,58,0.893848400677598
1,3,1,1,3,48,74,1.27246138812552
1,3,1,2,1,48,96,0.91691524097223
2,2,4,1,2,60,34,2.28202930717816
2,4,2,2,2,36,74,0.679524105826204
1,3,1,1,3,58,44,1.78262866526893
1,1,3,1,1,74,14,0.733633546946294
2,4,2,1,4,22,52,1.87593565507086
2,4,2,2,2,60,54,0.96006945112822
1,3,1,1,3,78,58,0.731521360285114
1,1,3,1,1,64,80,2.03586440779509
2,4,2,1,4,54,56,1.0653665963182
1,1,3,2,3,86,46,0.643604530574521
2,2,4,1,2,94,40,1.39036921570369
1,3,1,1,3,68,52,1.13841045017216
2,2,4,1,2,44,34,0.75701556876993
2,4,2,1,4,48,80,0.880552615428314
1,3,1,1,3,48,54,1.24094708414304
1,3,1,2,1,48,56,0.539926913808813
2,4,2,2,2,28,34,1.18509666065802
1,3,1,1,3,54,86,0.768696957451539
2,4,2,1,4,34,54,0.854852277368991
2,2,4,1,2,64,62,1.20367013280702
1,1,3,2,3,92,66,0.818141540881697
2,2,4,1,2,92,50,0.819822223933443
1,3,1,1,3,62,88,2.23429448731622
1,1,3,1,1,72,80,1.69797398576338
2,4,2,1,4,50,44,1.1131317796644
1,1,3,2,3,42,80,1.48342004032747
2,2,4,1,2,46,50,1.49251668388024
2,4,2,2,2,28,48,0.948205453880291
1,1,3,2,3,78,38,1.21094282897866
2,4,2,1,4,34,68,0.642628622501434
1,3,1,1,3,64,48,2.14270923541699
2,2,4,1,2,60,38,1.16166930743384
1,1,3,2,3,72,32,1.33778137007721
1,3,1,1,3,46,84,1.16411805836105
2,4,2,2,2,64,74,0.885912839690718
1,3,1,1,3,88,84,0.867181562949554
2,2,4,1,2,68,32,0.765945854636811
1,1,3,2,3,44,42,0.814406832212626
2,4,2,1,4,30,60,0.710203627793817
2,4,2,1,4,66,38,0.780711489156602
1,1,3,2,3,62,44,0.645582861308867
2,2,4,1,2,68,26,0.983403147967692
1,1,3,2,3,70,30,1.12233020503845
2,2,4,1,2,64,12,0.729555003881615
1,3,1,1,3,60,74,0.751468459395255
1,1,3,2,3,44,54,0.960485559169683
2,2,4,1,2,76,68,0.658046002818082
2,4,2,1,4,48,64,2.95184009134573
1,3,1,1,3,58,38,1.11929471183612
1,3,1,2,1,56,62,0.496330081019551
2,4,2,1,4,42,52,0.562903518957683
2,2,4,1,2,38,60,0.690195374058021
1,3,1,2,1,64,72,0.960685701576949
2,2,4,1,2,60,12,0.769996600143713
1,1,3,1,1,66,48,0.857607229076166
1,3,1,1,3,56,38,0.826812240333311
2,2,4,2,4,92,42,0.712960290120463
1,1,3,1,1,64,66,0.725548734462791
2,4,2,1,4,42,50,0.79778474854902
1,1,3,2,3,72,76,0.773900232430606
2,4,2,1,4,42,74,0.76164920766314
1,1,3,2,3,62,48,0.689836144092624
2,2,4,1,2,34,28,1.21445601250525
2,2,4,1,2,44,72,0.763282848693052
1,3,1,2,1,68,60,0.55392405279963
1,3,1,2,1,72,60,1.04366525754449
2,2,4,1,2,66,44,0.771587048047877
2,4,2,1,4,34,50,0.692916113388492
1,3,1,2,1,38,86,0.491737069325609
2,4,2,1,4,44,52,1.04157188769022
1,3,1,2,1,64,78,0.365491257669419
1,1,3,1,1,60,52,0.482715693002319
2,2,4,2,4,66,32,0.468482488608061
1,3,1,1,3,58,66,0.561665458542848
2,2,4,2,4,66,34,0.481578986757086
1,3,1,1,3,38,84,0.553832534687899
2,2,4,1,2,96,40,0.724687010202615
2,4,2,1,4,48,54,0.618992573774449
1,3,1,2,1,90,64,0.487158170237308
2,2,4,1,2,74,46,0.58387827236038
1,1,3,1,1,68,60,0.469103870917024
1,1,3,2,3,70,40,0.64464373154442
2,2,4,1,2,48,24,0.700603206982123
1,1,3,1,1,84,52,1.33632819933882
2,2,4,2,4,68,46,0.707015034202414
1,1,3,1,1,68,66,0.642299756022112
2,4,2,1,4,58,44,1.13728529060063
2,2,4,1,2,64,26,0.865213923581905
1,3,1,2,1,38,46,1.12890069215973
2,4,2,1,4,52,44,0.931399478689855
1,3,1,1,3,80,62,0.68730057925859
1,3,1,1,3,52,54,0.876072932236639
2,4,2,1,4,58,38,0.701721096422261
1,3,1,2,1,12,28,0.432361060327821
2,4,2,1,4,38,28,0.57744420709605
2,2,4,1,2,64,46,1.33195029796843
1,1,3,2,3,48,50,0.738338604178352
1,1,3,1,1,80,56,1.89693050824644
2,4,2,2,2,36,86,1.77808440621084
1,3,1,1,3,68,32,0.855110153164787
2,4,2,2,2,52,76,0.744294551464918
1,1,3,1,1,46,70,2.77872930952981
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,4,1,2,68,56,1.7978730078321
1,3,1,2,1,52,58,1.24821328418329
1,1,3,1,1,54,54,0.998922026250511
2,2,4,2,4,48,56,1.43173647834919
1,3,1,2,1,58,82,1.29835000005551
2,2,4,1,2,38,76,0.99882101197727
2,4,2,2,2,52,40,0.782081568613648
1,1,3,1,1,64,90,0.698925527278334
2,2,4,2,4,84,48,1.18192227929831
1,1,3,1,1,58,60,0.682191772852093
2,4,2,1,4,56,56,1.39886265737005
1,1,3,1,1,68,20,0.732332864776254
2,2,4,2,4,52,52,0.965306460158899
1,3,1,2,1,38,50,0.832550501683727
2,4,2,1,4,38,70,0.849033725680783
1,3,1,1,3,56,76,1.31567561905831
2,2,4,2,4,66,62,1.11558642005548
1,3,1,1,3,38,64,0.898781335446984
1,1,3,1,1,58,34,0.865379467839375
2,4,2,1,4,46,74,1.76477090152912
1,3,1,2,1,42,52,0.881885666167364
2,2,4,1,2,42,32,1.21506486437283
1,1,3,1,1,78,54,0.682321961037815
2,4,2,1,4,32,80,1.19938136846758
1,1,3,1,1,70,94,0.715479862410575
2,2,4,2,4,56,52,1.14884788822383
1,1,3,1,1,84,40,0.898904595058411
2,4,2,1,4,36,82,1.23212317773141
1,3,1,2,1,64,54,1.26493536890484
2,2,4,2,4,74,64,1.11539751919918
2,4,2,1,4,42,52,0.698889789404348
1,1,3,1,1,38,50,0.765734367538244
1,3,1,2,1,54,54,0.682134519331157
2,4,2,1,4,42,100,0.798941499786451
1,1,3,1,1,36,60,0.78220409876667
2,4,2,2,2,34,90,1.33190357172862
1,3,1,1,3,42,46,1.68167029018514
2,2,4,1,2,70,42,0.948933367617428
2,2,4,1,2,48,38,0.532190788304433
1,1,3,2,3,96,48,1.51481010392308
1,3,1,2,1,46,100,0.699381368467584
2,2,4,1,2,62,24,0.73234526370652
2,4,2,2,2,32,86,0.881956777535379
1,3,1,2,1,64,30,0.848959696944803
1,3,1,1,3,50,92,1.08228046121076
2,4,2,2,2,20,62,1.31545973243192
2,4,2,2,2,26,64,0.482549298321828
1,1,3,1,1,78,48,1.1150025781244
2,2,4,1,2,74,36,0.76533578010276
1,1,3,1,1,48,50,0.781999152386561
2,4,2,2,2,34,64,0.765692430315539
1,1,3,1,1,80,86,0.782050571404397
1,3,1,2,1,58,58,0.68230153946206
2,4,2,2,2,56,66,0.598921224009246
1,3,1,2,1,62,66,0.599019685992971
2,2,4,1,2,42,34,0.682903979439288
2,2,4,1,2,86,20,1.43125693337061
1,1,3,1,1,62,30,0.648688161512837
1,3,1,2,1,52,88,0.982304967241362
2,4,2,2,2,56,64,0.632853691000491
2,2,4,1,2,52,58,0.965554802678525
1,3,1,1,3,40,62,1.28195429756306
2,4,2,2,2,40,74,0.848786112619564
1,1,3,2,3,62,64,1.06555545912124
2,2,4,1,2,82,24,0.715321958763525
1,1,3,2,3,66,60,1.01521817292087
2,2,4,1,2,54,44,0.649275650037453
1,3,1,2,1,62,62,0.881720104487613
2,4,2,2,2,36,50,0.665862441062927
1,3,1,1,3,34,72,1.43174778320827
2,2,4,1,2,70,32,0.798850696301088
1,3,1,2,1,64,52,0.982373890699819
1,1,3,1,1,82,38,0.782589558279142
2,2,4,1,2,70,76,0.782218321226537
2,4,2,2,2,76,42,1.06559046776965
1,3,1,2,1,68,60,1.1319266918581
1,1,3,1,1,66,40,0.915270758792758
2,4,2,2,2,36,38,0.665504696546122
1,1,3,1,1,56,44,0.915778383845463
2,4,2,2,2,46,64,0.682387966895476
1,1,3,2,3,64,48,1.08159268787131
2,4,2,2,2,48,94,1.24900280148722
1,1,3,1,1,52,46,1.54826703690924
2,4,2,2,2,46,62,0.731928077759221
2,4,2,2,2,42,68,0.932119749952108
1,3,1,2,1,76,60,1.23145582620054
1,3,1,1,3,52,62,1.28218805301003
2,4,2,2,2,58,64,1.04854856454767
1,3,1,2,1,40,66,0.815451344940811
2,4,2,2,2,42,58,0.848969543119892
1,3,1,2,1,58,88,1.68150071729906
2,4,2,1,4,40,70,1.21547256899066
2,4,2,2,2,62,66,0.449286736082286
1,3,1,2,1,38,50,0.498936613323167
2,4,2,2,2,40,56,0.648851535050198
1,1,3,1,1,56,50,1.2148617412895
2,4,2,1,4,34,72,1.2321348474361
1,3,1,2,1,70,58,0.782193523366004
1,3,1,2,1,82,68,0.615691810380667
2,4,2,2,2,46,56,0.615607206244022
2,4,2,2,2,24,64,0.665545175317675
1,1,3,1,1,72,76,0.93194981222041
1,3,1,2,1,32,74,0.83253044472076
2,4,2,2,2,48,86,0.648959478363395
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
