condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,4,2,2,2,40,74,2.09745710634161
1,1,3,2,3,48,52,2.39722214825451
2,2,4,2,4,66,74,2.69735806150129
1,1,3,2,3,72,68,1.73154605203308
2,4,2,2,2,50,48,2.61391383747105
1,3,1,1,3,50,54,1.53132331045344
1,1,3,2,3,78,74,1.44825834524818
2,4,2,2,2,40,68,1.69848125096178
1,1,3,1,1,70,62,1.2148274864885
2,2,4,1,2,70,42,1.06476718798513
1,3,1,2,1,54,50,1.06522594526177
2,2,4,1,2,42,32,0.832325319410302
2,2,4,1,2,28,34,1.16538271773607
1,1,3,2,3,70,40,1.64812443772098
2,4,2,2,2,8,56,1.64790235256078
1,3,1,1,3,68,74,1.38203429302666
1,3,1,1,3,56,58,1.34821535041556
2,4,2,1,4,52,74,2.73036013898673
2,2,4,1,2,52,40,1.64784291101387
1,3,1,2,1,42,68,2.36404721625149
1,1,3,2,3,72,58,1.59813193173613
2,4,2,2,2,28,50,2.48099968238967
2,4,2,2,2,72,56,1.3646806513425
1,1,3,2,3,78,92,2.06432702898746
2,2,4,1,2,70,68,1.44841880089371
1,3,1,2,1,60,60,2.03086218284443
2,4,2,1,4,56,64,2.16442180721788
1,1,3,1,1,74,44,1.93094645848032
2,2,4,1,2,60,52,1.56476846436271
1,1,3,2,3,72,12,1.23158379562665
1,1,3,1,1,40,66,2.43074424791848
2,2,4,2,4,46,22,1.68129499367205
2,4,2,1,4,36,76,2.88043538911734
1,3,1,2,1,52,48,1.59817095164908
2,2,4,2,4,60,38,2.14770816476084
1,1,3,2,3,62,64,2.28082981822081
2,4,2,2,2,52,74,1.93130274297437
1,1,3,2,3,94,58,2.53079818288097
2,4,2,1,4,42,78,1.68114730151137
1,1,3,2,3,60,40,2.04752622992964
2,4,2,1,4,40,52,2.69694306486053
1,1,3,2,3,40,58,2.01450847153319
1,3,1,1,3,60,62,1.99770329636522
2,4,2,2,2,50,52,1.6312682084972
2,4,2,2,2,4,56,1.6484993204358
1,1,3,2,3,84,50,1.63174045860069
2,2,4,1,2,72,56,1.74779182049679
1,3,1,1,3,54,58,2.28105555009097
2,2,4,1,2,54,56,1.96454222186003
1,1,3,2,3,74,88,1.78100358432857
2,2,4,1,2,58,26,1.49833764316281
1,1,3,2,3,44,74,1.8313917593332
1,3,1,1,3,34,54,1.21478627854958
2,2,4,2,4,76,44,2.11415579734603
1,1,3,2,3,56,38,2.23120599554386
2,4,2,1,4,40,76,1.21493433538126
1,3,1,2,1,60,74,2.69702219864121
2,2,4,1,2,72,64,3.06364399852464
1,1,3,2,3,86,56,2.83049101976212
2,2,4,1,2,78,46,1.08169999829261
1,3,1,1,3,64,70,2.9803029767354
2,2,4,1,2,94,34,1.18205734028015
1,1,3,2,3,62,70,1.38163096591597
2,4,2,2,2,34,46,2.14779933268437
2,2,4,1,2,78,32,1.96422896871809
1,3,1,1,3,64,74,1.31482672068523
2,4,2,2,2,42,52,1.49839635530952
1,3,1,2,1,36,46,1.34801441623131
2,2,4,1,2,52,56,1.63108186115278
1,3,1,2,1,20,72,0.898186887789052
2,2,4,2,4,52,36,2.09735426888801
1,1,3,1,1,68,46,1.09851465490647
2,4,2,1,4,38,72,0.682278149120975
1,1,3,1,1,84,38,1.16522846149746
2,2,4,1,2,38,44,2.04776180797489
1,3,1,2,1,38,82,1.09835602255771
2,4,2,2,2,50,52,1.14868074469268
1,1,3,1,1,82,80,1.41473332821624
1,1,3,1,1,38,70,1.33159433456603
2,4,2,2,2,44,50,1.34820805693744
2,4,2,2,2,36,62,1.03177276853239
1,1,3,1,1,62,48,1.2148876573774
2,4,2,2,2,42,56,1.01504599786131
1,1,3,1,1,54,48,0.948800429992843
1,3,1,2,1,72,56,1.04861696355511
2,4,2,2,2,50,38,1.36476817261428
2,2,4,1,2,50,50,1.64792897360167
1,3,1,2,1,36,70,0.982175566896331
1,3,1,2,1,36,80,1.13174574641744
2,4,2,2,2,62,44,1.58109664864605
1,3,1,2,1,78,70,1.34853990841657
2,4,2,1,4,34,58,2.03100659290794
1,1,3,1,1,54,60,1.06523870874662
2,4,2,2,2,42,68,1.56481331895338
1,1,3,1,1,54,54,1.38141252740752
2,4,2,2,2,66,90,1.53128830192145
2,2,4,1,2,46,36,1.5481726109283
1,1,3,1,1,78,44,0.865185174916405
2,2,4,1,2,52,46,1.86492662254022
1,1,3,1,1,62,54,0.931844645412639
2,4,2,2,2,30,80,0.765501746558584
1,3,1,2,1,46,62,1.19838880660245
2,4,2,2,2,66,52,1.18220065633068
1,3,1,2,1,32,84,1.33185799239436
1,1,3,1,1,80,52,1.81439549615607
2,4,2,1,4,54,78,1.46490014740266
1,1,3,1,1,50,50,1.06503412779421
2,4,2,2,2,18,58,0.798865213990211
2,4,2,2,2,50,46,0.865311351371929
1,3,1,2,1,60,64,1.43140868010232
2,4,2,2,2,38,78,1.53130434750346
1,3,1,2,1,78,52,1.08170109230559
1,1,3,1,1,64,58,1.06498088571243
2,2,4,1,2,62,60,1.33149842591956
2,2,4,1,2,80,54,0.832476293609943
1,3,1,2,1,56,54,0.78199293918442
2,2,4,1,2,54,48,1.01525057881372
1,3,1,2,1,38,74,1.16528206825024
2,4,2,2,2,30,66,1.53163072885945
1,3,1,2,1,46,84,1.36500192730455
2,2,4,1,2,68,70,0.831867656146642
1,3,1,2,1,44,62,1.21468635846395
1,3,1,2,1,52,72,0.88191194558749
2,4,2,2,2,28,36,0.832016077707522
1,1,3,1,1,68,74,0.882073495246004
2,2,4,1,2,76,22,1.8815596725326
2,2,4,1,2,58,48,0.648969017842319
1,1,3,1,1,66,48,0.832455871917773
2,2,4,1,2,76,58,0.698894059518352
1,3,1,2,1,56,44,1.26546290906845
1,3,1,2,1,42,62,0.799140176561195
2,2,4,1,2,26,74,0.732257526949979
1,3,1,2,1,34,52,1.56470209406689
2,4,2,2,2,44,54,0.998492810991593
2,2,4,1,2,56,64,1.03169983421685
1,1,3,1,1,52,40,1.13161956990371
1,1,3,1,1,88,62,0.881887877243571
2,4,2,2,2,50,58,2.14769977732794
1,3,1,2,1,48,70,1.06618175026961
2,2,4,2,4,72,36,2.26388825580943
1,1,3,1,1,68,54,1.58162615221227
2,2,4,1,2,68,26,0.932269488170277
1,1,3,1,1,92,64,0.915408882894553
2,4,2,2,2,64,54,0.898901644686703
2,4,2,2,2,16,64,1.19822142220801
1,3,1,2,1,60,68,1.09852814779151
2,4,2,2,2,40,68,0.515392983215861
1,3,1,2,1,52,68,0.698972828686237
2,2,4,1,2,46,32,0.782143548713066
1,1,3,1,1,74,56,0.93212544277776
1,3,1,2,1,36,54,0.74905905534979
2,4,2,2,2,18,52,0.598826996341813
1,3,1,2,1,58,56,0.815450127236545
2,4,2,2,2,30,58,0.882248173060361
2,2,4,1,2,82,48,1.14850387885235
1,1,3,1,1,44,74,0.781942979199812
2,2,4,1,2,66,38,0.931803437473718
1,1,3,1,1,66,24,1.31479754694737
2,4,2,2,2,52,56,0.815485500497743
1,1,3,1,1,70,72,0.665732255671173
1,3,1,2,1,56,62,0.815504828060511
2,2,4,1,2,74,54,0.799171173712239
1,1,3,1,1,70,52,0.699109215987846
2,4,2,2,2,30,76,0.615439624758437
1,1,3,1,1,56,24,0.731872068718076
2,2,4,1,2,52,24,0.798978626902681
2,4,2,2,2,60,74,0.648574078164529
1,1,3,1,1,60,66,0.615813778131269
2,4,2,2,2,68,54,0.765522532863542
1,1,3,1,1,64,50,1.4478283970966
1,3,1,2,1,62,60,0.682382080587558
2,4,2,2,2,38,50,0.781937144405674
1,3,1,2,1,58,68,1.69804437400308
2,2,4,1,2,60,34,0.882045050850138
2,4,2,2,2,58,52,1.24849983101012
1,3,1,2,1,44,74,0.9485477124108
1,1,3,1,1,56,46,0.848660067771561
2,4,2,2,2,58,54,0.698764965694863
1,3,1,2,1,46,62,0.63199317624094
2,4,2,1,4,22,68,2.08112345199334
2,2,4,1,2,74,44,0.848568535118829
1,3,1,2,1,60,38,0.898710921290331
1,3,1,2,1,58,76,1.76464221492643
2,4,2,2,2,46,64,1.11534973315429
2,4,2,2,2,40,88,0.914993521582801
1,3,1,2,1,40,54,0.948547347681597
1,3,1,2,1,46,72,0.598994380794466
2,4,2,2,2,36,68,0.68200683320174
2,2,4,1,2,54,42,0.748411762702744
1,3,1,2,1,72,52,0.648963183048181
2,2,4,1,2,40,58,0.948501763748936
1,1,3,1,1,64,60,0.831987633253448
2,2,4,1,2,88,46,1.0155091311899
1,3,1,2,1,44,70,0.565400440711528
2,2,4,1,2,80,46,0.715321434545331
1,1,3,1,1,76,24,1.19831806025468
1,1,3,1,1,86,32,0.815520144242328
2,4,2,2,2,34,74,0.715299554227386
2,2,4,1,2,72,8,0.74879722087644
1,1,3,1,1,80,74,0.615570906666107
2,4,2,2,2,34,50,0.699299209984019
1,3,1,2,1,58,72,1.13178877765313
1,3,1,2,1,64,46,0.782514784717932
2,2,4,1,2,38,52,1.0819147900329
1,1,3,1,1,34,60,0.798828746832442
2,4,2,2,2,28,62,0.765497370506637
1,1,3,1,1,80,38,1.46505476825405
2,2,4,1,2,86,30,0.865240605024155
1,1,3,1,1,68,40,0.765593643882312
2,4,2,2,2,44,94,1.13186754676281
1,3,1,2,1,30,80,0.732570780091919
2,2,4,1,2,60,42,0.632323568977881
2,4,2,2,2,52,90,0.565910981385969
1,3,1,2,1,62,48,0.68255055899499
2,2,4,1,2,70,26,0.74863093055319
1,3,1,2,1,56,82,0.882183626119513
2,2,4,1,2,80,70,0.732492010982241
1,1,3,1,1,60,60,0.798624165880028
1,3,1,2,1,58,50,0.798746330896392
2,2,4,2,4,62,22,1.26482837996446
1,3,1,2,1,44,94,0.799255412945058
2,4,2,2,2,46,86,0.715728773095179
2,2,4,1,2,66,72,0.682056793244556
1,1,3,1,1,48,40,0.798780610086396
2,4,2,2,2,52,90,0.68184637761442
1,1,3,1,1,82,34,0.599031941965222
1,3,1,2,1,44,82,0.632268868212122
2,4,2,2,2,70,60,0.532288961636368
1,3,1,2,1,66,50,0.732242210709956
2,2,4,1,2,58,52,0.915279789012857
1,3,1,2,1,66,76,0.665977679891512
2,2,4,1,2,78,24,0.682110399997327
1,3,1,2,1,52,74,0.648970476526301
2,4,2,2,2,44,62,0.64873343979707
2,2,4,1,2,68,52,0.682093989802524
1,3,1,2,1,50,78,0.782605952699669
2,4,2,2,2,60,40,0.68208122625947
1,3,1,2,1,50,78,0.582326322270092
1,1,3,1,1,62,40,0.732040547183715
2,4,2,2,2,62,72,0.748704594268929
2,2,4,1,2,74,30,0.76559546723729
1,3,1,2,1,52,70,0.582342003181111
2,2,4,1,2,62,36,0.582249741186388
1,3,1,2,1,58,72,0.815546035999432
1,1,3,1,1,54,60,0.715653286024462
2,2,4,1,2,80,42,0.982186507084407
1,3,1,2,1,46,64,0.432666068838444
2,2,4,1,2,92,60,0.698766789049841
2,4,2,2,2,46,60,2.04776946612401
1,3,1,2,1,50,50,0.665545543713961
1,3,1,2,1,60,76,0.86523185292026
2,2,4,1,2,46,50,0.598789435171057
2,4,2,2,2,36,78,0.565904052637052
1,1,3,1,1,48,46,0.682016679376829
2,2,4,1,2,70,40,0.7154271894251
1,3,1,2,1,52,66,0.798837134207133
2,4,2,2,2,52,82,0.665583104884718
1,3,1,2,1,40,58,0.565514218411408
1,1,3,1,1,56,20,0.848766551993322
2,4,2,2,2,44,56,0.865243157779332
1,1,3,1,1,62,62,0.566002149367705
2,2,4,1,2,64,50,0.599079349311069
2,4,2,2,2,60,58,1.01512257900322
1,3,1,2,1,62,44,0.83189573592972
1,3,1,2,1,54,44,0.599051998928189
2,4,2,2,2,54,82,0.899105496297125
2,4,2,2,2,60,72,0.532500106666703
1,3,1,2,1,70,74,1.74744538217783
2,2,4,1,2,74,46,0.915180598269217
1,1,3,1,1,52,46,0.66550287703285
2,4,2,2,2,22,54,0.648712653492112
1,1,3,1,1,54,68,0.665713292779401
2,2,4,1,2,82,52,0.61540315754246
1,1,3,1,1,50,40,0.615557413722854
1,1,3,1,1,46,42,0.582350755285006
2,2,4,1,2,40,32,0.649305974657182
1,3,1,1,3,44,60,3.13042089331429
2,4,2,1,4,48,82,1.88092259073164
1,1,3,1,1,64,56,1.73102967662271
2,2,4,1,2,68,18,0.648813302919734
2,2,4,2,4,66,60,1.26477477321168
1,1,3,1,1,72,48,2.44727591914125
1,3,1,2,1,72,88,1.28141584590776
2,2,4,1,2,40,76,0.748572218348272
1,3,1,2,1,60,76,1.04864431399619
2,2,4,1,2,66,50,0.632325392391067
1,1,3,1,1,80,64,1.13170162111055
2,4,2,2,2,64,58,0.716031815449242
2,4,2,1,4,32,90,1.06505564344116
1,1,3,1,1,56,60,1.04880987503566
1,1,3,1,1,66,48,1.51502466457896
2,2,4,2,4,48,38,1.84796500316588
1,1,3,1,1,28,52,0.782321143953595
2,4,2,1,4,30,66,1.18157779675676
2,2,4,1,2,40,4,0.648626226291526
1,3,1,1,3,56,56,1.06594106683042
2,4,2,1,4,40,52,1.41517786326585
1,3,1,1,3,72,52,0.782221223867964
1,1,3,1,1,68,48,1.63159313116921
2,2,4,2,4,54,42,0.96523363981396
2,2,4,1,2,62,38,0.981782085902523
1,1,3,1,1,40,62,1.08169489289867
2,4,2,1,4,78,72,0.965426551236305
1,3,1,1,3,52,66,1.81448082934367
1,1,3,2,3,56,58,0.898584015492816
2,2,4,1,2,60,52,0.982570141903125
2,2,4,1,2,66,44,0.965213947521988
1,1,3,2,3,64,34,0.79879847902339
1,1,3,1,1,54,10,0.832188567495905
2,4,2,2,2,38,44,1.09826813667314
1,3,1,1,3,28,52,0.98195494042011
2,4,2,1,4,54,50,0.832517136877868
2,2,4,1,2,36,42,1.18191074213246
1,3,1,1,3,62,64,0.815524155681487
1,3,1,1,3,52,72,2.09783672983758
2,4,2,2,2,46,78,0.932206764584407
1,1,3,1,1,72,58,0.83217580395285
2,2,4,1,2,70,58,0.982095339102671
2,2,4,1,2,66,40,2.26434664835688
1,1,3,1,1,74,46,0.848763634625357
2,4,2,2,2,38,56,0.848578381293919
1,1,3,1,1,50,84,0.982047931756824
2,2,4,1,2,46,26,0.698907552403398
1,3,1,1,3,64,84,1.73174443352036
1,1,3,2,3,64,54,1.04845322592882
2,2,4,1,2,68,34,0.732054404681548
1,3,1,1,3,44,68,0.748616708326153
2,2,4,1,2,74,44,0.782091765315272
1,3,1,2,1,54,66,0.865724524657708
2,4,2,1,4,38,72,0.981785367941484
2,4,2,2,2,38,98,1.23154222301673
1,1,3,2,3,58,32,2.18051696615294
2,4,2,2,2,26,80,0.931838810618501
1,3,1,1,3,58,80,1.86474501591874
2,2,4,1,2,46,26,1.24851405317895
1,1,3,1,1,80,44,1.11562834243523
2,2,4,1,2,50,48,0.782495457096957
1,1,3,1,1,66,48,2.49715063610347
1,3,1,2,1,56,70,1.14849585603224
2,2,4,1,2,72,58,0.849217286508065
2,4,2,2,2,26,54,0.931843186728656
1,1,3,1,1,64,50,1.36488705564989
2,2,4,1,2,58,36,0.5322433776455
1,3,1,2,1,50,90,0.948471495939884
1,3,1,2,1,54,84,0.56585226918105
2,2,4,1,2,46,18,0.549141544091981
1,3,1,2,1,60,92,0.515504208102357
2,2,4,1,2,70,62,0.515868880029302
1,1,3,2,3,72,62,0.798908974567894
2,2,4,1,2,64,50,0.732057686720509
2,4,2,2,2,56,66,0.831864009494893
1,3,1,1,3,76,68,0.815639756678138
2,4,2,2,2,24,62,0.732600318500772
1,3,1,1,3,50,52,0.649094464955851
1,3,1,2,1,56,72,1.08169015211752
2,4,2,2,2,30,46,0.4827603182639
1,1,3,1,1,82,46,0.865223100816365
2,2,4,1,2,28,44,0.898591308912728
2,4,2,2,2,46,88,0.748607956164051
1,3,1,2,1,64,64,1.13166843593353
1,1,3,1,1,64,74,0.732189333240967
2,2,4,1,2,80,60,0.965069902129471
2,2,4,1,2,86,50,0.848731543461327
1,3,1,2,1,36,62,1.16550451813964
1,1,3,1,1,64,74,0.748673961788882
2,2,4,1,2,66,48,1.08186592400307
2,2,4,1,2,44,56,0.649298316566274
1,3,1,1,3,54,50,0.832066402363125
2,2,4,1,2,68,20,0.549137168098241
1,1,3,1,1,82,62,0.865194291749503
1,3,1,2,1,38,94,1.63176890305476
2,2,4,1,2,54,74,0.432721499004401
2,2,4,1,2,52,34,0.815342549060006
1,3,1,2,1,42,52,0.565740679623559
1,3,1,2,1,56,66,0.93210319778882
2,4,2,2,2,36,78,0.865229664894287
2,4,2,2,2,14,60,0.981892946176231
1,3,1,2,1,48,78,0.449029626266565
2,2,4,1,2,66,84,0.69876861240482
1,1,3,2,3,56,46,0.715662402799353
2,4,2,2,2,58,84,0.76531102322042
1,3,1,2,1,50,64,1.14830987335881
1,1,3,1,1,48,50,0.848711486556567
2,2,4,1,2,66,36,0.665776745649055
1,1,3,1,1,62,66,0.881887512572575
2,4,2,2,2,50,38,0.782068426313344
1,1,3,1,1,68,68,0.915167834726162
2,4,2,2,2,62,64,0.482494837197009
2,4,2,2,2,50,72,0.615392217354383
1,1,3,1,1,56,60,0.998507762560621
1,3,1,1,3,50,68,0.848846415115986
2,2,4,1,2,66,10,0.682803276693448
1,1,3,2,3,58,58,0.748858485778328
2,4,2,2,2,26,74,0.599089560157154
1,1,3,1,1,98,50,0.748957676521968
2,4,2,2,2,50,48,0.731956307892688
2,2,4,1,2,70,54,0.682061898696702
1,1,3,1,1,68,50,0.598836113174912
1,1,3,1,1,50,40,1.04839378438191
2,2,4,1,2,84,30,0.582132681505755
1,1,3,1,1,72,68,1.46480825002072
2,4,2,2,2,32,74,0.532614248921163
1,3,1,2,1,38,52,0.915185339050367
2,2,4,1,2,54,54,0.615836387732998
1,3,1,2,1,54,58,1.01528266997775
2,2,4,1,2,74,30,0.399321564415004
1,1,3,1,1,60,36,0.9155248485622
2,4,2,2,2,48,50,0.632106953882612
2,2,4,1,2,52,32,0.63247162575135
1,1,3,1,1,54,64,0.465579895768315
2,4,2,2,2,46,72,0.899125188530888
1,1,3,1,1,80,48,0.932207493926398
2,4,2,2,2,42,84,1.08205883542541
1,1,3,1,1,74,52,0.74879138614051
1,1,3,1,1,74,46,0.781810603279155
2,4,2,2,2,68,70,0.865231123578269
2,2,4,1,2,60,34,0.715591291780584
1,3,1,2,1,32,54,1.24828905059258
1,3,1,2,1,60,74,1.28173055779189
2,4,2,2,2,72,48,0.4822297206847
1,1,3,1,1,42,74,0.865296764532104
2,2,4,1,2,86,50,0.565539380710106
1,1,3,1,1,56,30,0.748879636754282
2,4,2,2,2,32,72,0.64923668699339
1,3,1,1,3,86,60,1.04906952142483
2,2,4,1,2,62,54,0.482475509517826
2,2,4,1,2,54,36,1.19852045318112
1,3,1,2,1,80,92,0.581946698832326
2,4,2,1,4,62,56,0.715354619722348
1,1,3,1,1,74,36,0.782343753555324
2,4,2,2,2,28,60,0.632022714708
1,1,3,1,1,50,54,0.598794175894
2,4,2,2,2,52,60,0.682486376783345
1,3,1,2,1,64,46,1.28153509361437
2,2,4,1,2,60,36,0.282270636875182
1,1,3,1,1,66,54,0.882066201767884
2,2,4,2,4,56,42,1.24857932946179
1,3,1,1,3,76,66,1.36529293545755
1,1,3,1,1,62,72,0.765734771906864
2,4,2,2,2,54,70,0.582455051480792
1,3,1,1,3,76,64,0.699076395481825
2,4,2,2,2,34,96,1.04834017757094
2,2,4,1,2,78,36,0.615531522023957
1,1,3,1,1,82,64,0.748694383481052
1,1,3,2,3,66,64,0.915289635187946
2,4,2,1,4,28,60,0.798748883651569
2,4,2,2,2,54,82,0.79884223965928
1,3,1,1,3,60,74,0.715575246256776
2,2,4,1,2,70,56,0.731937709671911
1,1,3,1,1,62,62,0.799066512845457
2,4,2,2,2,26,76,0.881992902781349
1,1,3,1,1,50,74,0.865106770477723
2,4,2,2,2,58,66,0.565451130154543
1,1,3,1,1,48,38,0.732037265086547
2,2,4,2,4,58,72,0.265832321660127
1,1,3,1,1,66,36,0.815390685747843
2,4,2,2,2,42,78,0.582247553160414
1,3,1,2,1,46,88,1.13170417374931
1,1,3,1,1,58,34,0.681956873158924
2,4,2,2,2,46,94,0.399302236794028
2,4,2,2,2,32,58,1.01520791224902
1,1,3,1,1,86,24,0.51550311408937
1,1,3,1,1,86,50,1.08199137117481
2,4,2,2,2,52,76,1.06534409895539
1,3,1,2,1,54,68,1.01528741070069
2,4,2,2,2,50,68,0.465756032324862
2,4,2,2,2,50,86,0.765687364619225
1,3,1,2,1,38,60,1.0485407471424
1,1,3,2,3,64,44,0.981857208360452
2,2,4,1,2,60,74,0.649851159192622
2,2,4,1,2,74,32,0.582447393389884
1,3,1,2,1,90,60,1.03172609052854
2,2,4,1,2,46,42,0.532401645265054
1,1,3,1,1,46,38,0.782429451472126
1,3,1,1,3,74,66,1.06510669749696
2,4,2,1,4,56,80,0.598894460650627
2,4,2,2,2,40,60,0.499222701881081
1,1,3,1,1,64,54,0.648729063745122
1,3,1,2,1,40,68,0.965127520263195
2,2,4,1,2,76,22,0.681927334750071
2,2,4,1,2,62,40,0.566256325691938
1,3,1,2,1,58,82,0.465806357038673
1,3,1,2,1,48,88,2.41400799580151
2,4,2,2,2,34,58,0.932177955517545
1,3,1,2,1,44,78,0.482518905540928
2,2,4,1,2,68,50,0.549199526954908
1,3,1,2,1,36,58,2.13151308568195
2,4,2,2,2,68,74,0.732522278733086
2,4,2,2,2,48,70,0.699182879645377
1,3,1,2,1,66,78,1.29816012084484
2,4,2,2,2,46,48,0.649208971939515
1,1,3,1,1,62,58,0.798798114352394
2,4,2,2,2,44,62,0.63261020113714
1,1,3,1,1,86,64,0.732325720600784
1,3,1,2,1,56,50,1.44850158138433
2,4,2,2,2,16,52,0.56584461114835
2,4,2,2,2,60,48,0.665364301763475
1,3,1,2,1,50,68,0.932079858786892
2,2,4,1,2,50,20,0.632110235921573
1,3,1,2,1,40,50,0.732377139269374
2,2,4,1,2,42,22,0.748975545517169
1,1,3,1,1,58,52,0.782009349495638
1,3,1,2,1,48,70,0.998995328962337
2,2,4,1,2,50,30,0.715358995774295
1,3,1,2,1,38,56,1.18182504427386
2,4,2,2,2,16,66,0.632224378234241
1,1,3,1,1,50,76,0.798533727240283
2,4,2,2,2,30,84,0.598552033770829
2,4,2,2,2,44,46,0.715469856048003
1,3,1,2,1,62,60,0.432286810071673
2,2,4,1,2,64,46,0.598998756846413
1,1,3,2,3,36,10,0.948739165149163
2,2,4,1,2,62,10,0.582172066089697
1,1,3,1,1,46,66,0.765455797954928
2,4,2,2,2,54,88,0.649035388138145
1,3,1,2,1,54,30,1.04842259344878
2,2,4,1,2,62,68,0.682300394109916
1,1,3,1,1,54,76,0.715817752992734
1,1,3,1,1,66,40,0.965144295187201
2,2,4,1,2,76,44,0.732372763275634
1,3,1,2,1,66,32,0.798896211083047
2,2,4,1,2,80,60,0.6323738937499
1,3,1,2,1,66,38,1.11514697549865
2,4,2,2,2,46,66,0.698759130900726
2,4,2,2,2,34,80,0.732012467400637
1,3,1,2,1,52,86,0.865284001047257
1,1,3,1,1,66,36,0.499055682099424
2,4,2,2,2,50,44,0.682456108974293
2,4,2,2,2,16,62,0.715341856179293
1,1,3,1,1,80,44,0.715506323205773
1,3,1,2,1,64,42,1.16494474670617
2,4,2,2,2,74,74,0.615338610659819
1,3,1,2,1,40,54,0.748610144190025
2,2,4,1,2,56,54,0.965228534361813
1,3,1,2,1,52,76,1.01496577006765
2,2,4,1,2,68,56,0.749184502463322
2,4,2,2,2,68,52,0.715622653544415
1,3,1,2,1,44,94,0.781975070305634
1,1,3,1,1,76,58,0.798564359662123
2,2,4,2,4,48,62,0.632162748719566
1,1,3,1,1,56,46,0.682574627397116
2,2,4,1,2,48,50,0.598823349631857
2,2,4,1,2,78,52,0.565615597122815
1,3,1,2,1,44,64,0.698724487097934
1,3,1,2,1,44,70,0.915364028303884
2,4,2,2,2,54,82,0.615436707390472
2,2,4,1,2,66,26,0.665730432374403
1,3,1,2,1,54,52,0.615519487881102
1,1,3,1,1,48,68,0.765168071782682
2,2,4,1,2,50,54,0.582090014882851
1,3,1,2,1,46,50,0.882040310127195
2,4,2,2,2,22,64,0.865593972150236
1,3,1,2,1,64,84,0.915427116502542
2,4,2,2,2,42,72,0.698909740429372
1,3,1,2,1,52,36,1.41473952762317
2,4,2,2,2,48,56,0.382483568799216
2,2,4,1,2,64,30,0.632094190339558
1,3,1,2,1,64,48,0.698585547157563
1,3,1,1,3,74,74,0.632075956789777
2,2,4,1,2,68,20,1.1980846702354
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,4,1,2,52,32,1.18172147742007
1,1,3,1,1,56,92,3.57959128305083
1,1,3,2,3,48,28,1.34817086043768
2,4,2,2,2,38,80,2.06431718287058
1,3,1,1,3,74,36,2.78021443437319
2,4,2,2,2,66,58,1.44813873281237
1,3,1,1,3,28,80,1.96435332187684
2,4,2,2,2,20,72,2.81357790174661
2,2,4,1,2,50,58,1.9809455286013
1,1,3,2,3,58,60,1.78167786274571
2,4,2,2,2,54,60,1.06535832112422
1,3,1,1,3,64,98,1.13218408194371
1,1,3,2,3,40,70,1.66480197769124
2,4,2,2,2,56,88,1.08169379882747
2,2,4,1,2,56,34,0.931924508535303
1,1,3,2,3,74,38,1.94785884721205
2,4,2,2,2,28,74,0.782195332169067
1,3,1,2,1,58,66,0.9488040767028
2,4,2,2,2,22,62,3.31349676224636
1,1,3,1,1,92,76,0.715856408234686
1,3,1,2,1,44,70,2.91345971159171
2,2,4,1,2,74,24,0.532053748262115
1,3,1,2,1,54,66,1.83101797068957
2,4,2,2,2,50,78,1.73152891243808
2,2,4,1,2,58,44,0.865474724443629
1,3,1,2,1,94,58,2.66356063453713
1,1,3,99,99,70,54,4.00022719061235
2,4,2,2,2,82,80,0.998846178117674
2,4,2,2,2,40,60,0.948408772354014
1,3,1,1,3,40,42,2.56369268224807
2,4,2,2,2,38,56,0.698965899879113
1,3,1,2,1,48,58,0.632098201778717
2,4,2,2,2,44,72,0.948894515342545
1,3,1,2,1,72,100,1.74769846443087
1,3,1,2,1,42,62,0.665419731871225
2,4,2,2,2,68,64,1.16502862126799
1,1,3,1,1,50,70,3.13023016997613
2,4,2,2,2,12,68,3.39673713466618
2,2,4,1,2,78,28,1.46484216453973
1,1,3,1,1,72,44,2.64696076966356
1,1,3,1,1,44,64,2.31428554758895
2,2,4,1,2,80,58,1.01549016829813
2,4,2,2,2,56,70,0.715357901761308
1,3,1,2,1,42,82,1.76447483053198
1,3,1,2,1,62,60,1.09855549817439
2,2,4,1,2,74,44,0.682089978421573
1,1,3,1,1,52,60,1.1320225323434
2,2,4,1,2,76,36,1.71448123053415
2,4,2,2,2,56,86,0.998462907911744
1,1,3,1,1,58,66,1.69864316523308
2,4,2,2,2,8,66,0.965377320535481
1,3,1,2,1,54,74,2.34724131179973
2,2,4,1,2,62,52,0.998935887415428
1,1,3,1,1,50,58,0.782115833659191
2,2,4,1,2,42,46,2.1809662419837
1,3,1,2,1,60,76,1.86454517568927
2,4,2,2,2,74,68,2.26439551438671
1,1,3,2,3,36,80,1.09856534429127
2,2,4,1,2,64,34,2.83024632488377
1,1,3,1,1,82,54,1.9811161950347
2,2,4,1,2,62,72,2.39778556633973
1,1,3,2,3,62,72,1.94760394148761
1,1,3,1,1,54,56,1.24819605925586
